"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장홍어","홋카이도","2019-03-29","2,003","불검출","불검출","적합"
"2","냉장명태","홋카이도","2019-03-29","1,950","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2019-03-29","10,634","불검출","불검출","적합"
"4","냉장명태","홋카이도","2019-03-29","3,653","불검출","불검출","적합"
"5","냉장가오리","후쿠오카현","2019-03-29","1,545","불검출","불검출","적합"
"6","냉장명태","홋카이도","2019-03-29","1,300","불검출","불검출","적합"
"7","활돔(돌돔)","고치현","2019-03-29","1,269","불검출","불검출","적합"
"8","활돔(참돔)","에히메현","2019-03-29","10,498","불검출","불검출","적합"
"9","냉장명태","홋카이도","2019-03-29","3,250","불검출","불검출","적합"
"10","냉장명태","홋카이도","2019-03-29","1,950","불검출","불검출","적합"
"11","활돔(돌돔)","나가사키현","2019-03-29","612","불검출","불검출","적합"
"12","활돔(참돔)","에히메현","2019-03-29","2,825","불검출","불검출","적합"
"13","냉장명태","홋카이도","2019-03-29","3,900","불검출","불검출","적합"
"14","냉장명태","홋카이도","2019-03-29","2,600","불검출","불검출","적합"
"15","냉장명태","홋카이도","2019-03-29","1,950","불검출","불검출","적합"
"합계","","-","-","49,939","-","-","-"
