"제조일자","","","","수입","검사결과","",""
"순번
품목명
제조·생산지
(유통기한)","","","","중량
(kg)","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 96건","","","","146,675","","",""
"1","과자","아이치현","2018-03-12","1,022","불검출","불검출","적합"
"2","혼합음료","오사카부","2017-12-01","140","불검출","불검출","적합"
"3","청국장","도쿄도","2018-03-04","1,598","불검출","불검출","적합"
"4","청주","아키타현","2018-03-12","130","불검출","불검출","적합"
"5","염화마그네슘","오카야마현","2018-03-16","17,000","불검출","불검출","적합"
"6","혼합제제","효고현","2018-03-23","17","불검출","불검출","적합"
"7","고형차","오사카부","2017-10-30","23","불검출","불검출","적합"
"8","당류가공품","오카야마현","2018-03-13","16,000","불검출","불검출","적합"
"9","전분가공품","효고현","2018-03-22","6,000","불검출","불검출","적합"
"10","향신료조제품","사이타마현","2018-03-16","1,600","불검출","불검출","적합"
"11","혼합제제","오사카부","2018-03-23","1,000","불검출","불검출","적합"
"12","복합조미식품","효고현","2018-03-16","675","불검출","불검출","적합"
"13","복합조미식품","효고현","2018-03-15","1,050","불검출","불검출","적합"
