"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장방어(잿방어)","후쿠오카현","2017-07-27","17","불검출","불검출","적합"
"2","활가리비","홋카이도","2017-07-27","7,019","불검출","불검출","적합"
"3","냉장명태","홋카이도","2017-07-27","624","불검출","불검출","적합"
"4","냉장명태","홋카이도","2017-07-27","564","불검출","불검출","적합"
"5","냉동다랑어(남방참다랑어,목살)","태평양","2017-07-27","30","불검출","불검출","적합"
"6","냉장병어","후쿠오카현","2017-07-27","3,360","불검출","불검출","적합"
"7","냉장준치","후쿠오카현","2017-07-27","270","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2017-07-27","2,084","불검출","불검출","적합"
"9","냉장갈치","후쿠오카현","2017-07-27","130","불검출","불검출","적합"
"10","냉장명태","홋카이도","2017-07-27","648","불검출","불검출","적합"
"11","활가리비","홋카이도","2017-07-27","6,992","불검출","불검출","적합"
"12","냉장쥐치","후쿠오카현","2017-07-27","1,390","불검출","불검출","적합"
"13","냉장명태","홋카이도","2017-07-27","1,056","불검출","불검출","적합"
"14","냉동다랑어(남방참다랑어,목살)","인도양","2017-07-27","1,230","불검출","불검출","적합"
"15","냉장돔(금눈돔)","후쿠오카현","2017-07-27","7","불검출","불검출","적합"
"16","냉동다랑어(눈다랑어,목살)","태평양","2017-07-27","2,080","불검출","불검출","적합"
"17","냉동다랑어(눈다랑어,F,횟감)","태평양","2017-07-27","1,122","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2017-07-27","2,297","불검출","불검출","적합"
"19","활장어(먹장어)","나가사키현","2017-07-27","2,310","불검출","불검출","적합"
"20","냉장홍어","홋카이도","2017-07-27","2,401","불검출","불검출","적합"
