"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"82","수산물가공품","후쿠시마현","2015-11-12","672","불검출","불검출","적합"
"83","수산물가공품","후쿠시마현","2015-11-11","360","불검출","불검출","적합"
"84","수산물가공품","후쿠시마현","2015-11-10","1,200","불검출","불검출","적합"
"85","수산물가공품","훗카이도","2015-11-13","750","불검출","불검출","적합"
"86","수산물가공품","후쿠시마현","2015-11-13","360","불검출","불검출","적합"
"87","수산물가공품","후쿠시마현","2015-11-09","600","불검출","불검출","적합"
"88","캔디류(사탕)","아이치현","2015-11-04","60","불검출","불검출","적합"
"89","소스류","도야마현","2015-11-17","270","불검출","불검출","적합"
"90","과자(스낵과자)","아이치현","2015-11-19","216","불검출","불검출","적합"
"91","초콜릿가공품","이바라키현","2015-10-01","972","불검출","불검출","적합"
"92","캔디류(사탕)","미에현","2015-10-26","211.2","불검출","불검출","적합"
"93","이산화규소","미야자키현","2015-10-16","100","불검출","불검출","적합"
"94","과자(스낵과자)","사이타마현","2015-10-25","628","불검출","불검출","적합"
"95","캔디류(사탕)","미에현","2015-10-26","307.2","불검출","불검출","적합"
"96","초콜릿가공품","효고현","2015-10-26","204","불검출","불검출","적합"
"97","글루콘산아연","도쿠시마현","2015-09-03","300","불검출","불검출","적합"
"98","글루콘산동","도쿠시마현","2015-09-17","100","불검출","불검출","적합"
"99","식물성크림","오사카부","2015-11-17","5,570","불검출","불검출","적합"
"100","피로인산제이철","도쿠시마현","2015-10-21","100","불검출","불검출","적합"
"101","캔디류(사탕)","미에현","2015-10-08","211.2","불검출","불검출","적합"
"102","캔디류(사탕)","미에현","2015-10-23","211.2","불검출","불검출","적합"
"103","과자(스낵과자)","니가타현","2015-11-18","102","불검출","불검출","적합"
"104","혼합제제","이바라키현","2015-08-11","270","불검출","불검출","적합"
"105","혼합장","나가노현","2015-11-07","2,000","불검출","불검출","적합"
"106","혼합제제","효고현","2015-11-11","15","불검출","불검출","적합"
