"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","93","","786,811","","",""
"1","음료베이스","사이타마현","2015-09-11","44.1","불검출","불검출","적합"
"2","음료베이스","가나가와현","2015-09-25","716.04","불검출","불검출","적합"
"3","5'-이노신산이나트륨","가나가와현","2014-03-12","700","불검출","불검출","적합"
"4","전분가공품","도야마현","2015-07-30","100","불검출","불검출","적합"
"5","소스류","오사카부","2015-10-05","96","불검출","불검출","적합"
"6","공액리놀레산","시즈오카현","2015-09-15","419.63","불검출","불검출","적합"
"7","비타민/가르시니아
캄보지아껍질추출물","도야마현","2015-09-10","447.1","불검출","불검출","적합"
"8","효모추출물제품","오이타현","2015-06-08","150","불검출","불검출","적합"
"9","청주","군마현","2014-07-07","21.6","불검출","불검출","적합"
"10","청주","후쿠이현","2015-11-02","86.4","불검출","불검출","적합"
"11","소주","가고시마현","2015-10-23","108","불검출","불검출","적합"
