"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","61","","214,125","","",""
"1","소스류","가가와현","2016-10-05","40","불검출","불검출","적합"
"2","과자(비스킷)","훗카이도","2016-10-19","140","불검출","불검출","적합"
"3","소스류","시즈오카현","2016-09-27","100","불검출","불검출","적합"
"4","과자(스낵과자)","고치현","2016-09-29","31","불검출","불검출","적합"
"5","볶은커피","효고현","2016-09-28","160","불검출","불검출","적합"
"6","소스류","나가사키현","2016-10-31","594","불검출","불검출","적합"
"7","혼합제제","ETC","2016-10-11","40","불검출","불검출","적합"
"8","소스류","후쿠오카현","2016-11-02","1,056","불검출","불검출","적합"
"9","혼합제제","히로시마현","2016-10-24","300","불검출","불검출","적합"
"10","곡류가공품","아이치현","2016-08-08","550","불검출","불검출","적합"
"11","조미된장","나가노현","2016-10-17","6,000","불검출","불검출","적합"
"12","캔디류(젤리)","아이치현","2016-10-07","128","불검출","불검출","적합"
