"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","청주","효고현","2016-09-05","77","불검출","불검출","적합"
"14","소주","교토부","2016-06-07","168","불검출","불검출","적합"
"15","카레","니가타현","2016-09-28","576","불검출","불검출","적합"
"16","국수","나가사키현","2016-10-30","38","불검출","불검출","적합"
"17","소스류","에히메현","2016-11-01","5,556","불검출","불검출","적합"
"18","향신료조제품(겨자
가공품)","효고현","2016-10-27","4,000","불검출","불검출","적합"
"19","소스류","효고현","2016-10-28","1,750","불검출","불검출","적합"
"20","초콜릿가공품","후쿠오카현","2016-10-20","378","불검출","불검출","적합"
"21","건어포류","에히메현","2016-11-08","580","불검출","불검출","적합"
"22","밀크초콜릿","훗카이도","2016-11-08","225","불검출","불검출","적합"
"23","건어포류","에히메현","2016-11-09","1,188","불검출","불검출","적합"
"24","볶은커피","시즈오카현","2016-10-27","1,470","불검출","불검출","적합"
"25","소스류","후쿠오카현","2016-11-02","1,823","불검출","불검출","적합"
"26","건어포류","에히메현","2016-11-07","230","불검출","불검출","적합"
"27","소스류","후쿠오카현","2016-11-01","120","불검출","불검출","적합"
"28","소스류","시즈오카현","2016-07-25","122","불검출","불검출","적합"
"29","향미유","사이타마현","2016-11-01","600","불검출","불검출","적합"
"30","비타민/가르시니아
캄보지아껍질추출물","도야마현","2016-09-12","481","불검출","불검출","적합"
"31","기타가공품","이바라키현","2016-08-17","19","불검출","불검출","적합"
"32","기타어육가공품","훗카이도","2016-10-17","192","불검출","불검출","적합"
"33","혼합제제","오카야마현","2016-11-08","15","불검출","불검출","적합"
"34","혼합제제","도쿄도","2016-11-01","62","불검출","불검출","적합"
"35","청주","야마가타현","2016-01-14","54","불검출","불검출","적합"
"36","혼합제제","오사카부","2016-11-10","150","불검출","불검출","적합"
"37","혼합제제","오사카부","2016-10-31","30","불검출","불검출","적합"
"38","양조간장","효고현","2016-10-06","15,093","불검출","불검출","적합"
"39","소스류","시가현","2016-10-19","25,200","불검출","불검출","적합"
"40","혼합제제","오사카부","2016-11-11","105","불검출","불검출","적합"
"41","양조간장","효고현","2016-10-28","13,799","불검출","불검출","적합"
"42","혼합제제","오사카부","2016-11-02","15","불검출","불검출","적합"
"43","열량 및 영양공급
용
의료용도식품","시즈오카현","2016-10-06","31","불검출","불검출","적합"
"44","혼합제제","도쿄도","2016-11-01","62","불검출","불검출","적합"
"45","혼합제제","도쿄도","2016-11-01","42","불검출","불검출","적합"
"46","밀크초콜릿","시즈오카현","2016-09-02","173","불검출","불검출","적합"
