"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","염장옥덩굴","오키나와현","2019-05-23","152","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2019-05-23","1,421","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2019-05-23","6,724","불검출","불검출","적합"
"4","활바리(자바리)","에히메현","2019-05-23","1,378","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2019-05-23","3,017","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2019-05-23","11,982","불검출","불검출","적합"
"7","활바리(능성어)","에히메현","2019-05-23","1,233","불검출","불검출","적합"
"8","활가리비","홋카이도","2019-05-23","6,971","불검출","불검출","적합"
"9","냉동개아지살(가리비)","홋카이도","2019-05-23","1,500","불검출","불검출","적합"
"10","활돔(참돔)","에히메현","2019-05-23","4,676","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2019-05-23","4,057","불검출","불검출","적합"
"12","냉장명태","홋카이도","2019-05-23","1,300","불검출","불검출","적합"
"13","활가리비","홋카이도","2019-05-23","495","불검출","불검출","적합"
"14","활바리(능성어)","에히메현","2019-05-23","954","불검출","불검출","적합"
"15","활게(왕게)","홋카이도","2019-05-23","2,877","불검출","불검출","적합"
"16","냉동어란(연어알,캐비아대용)","홋카이도","2019-05-23","60","불검출","불검출","적합"
"합계","","-","-","48,797","-","-","-"
