"순번","품
목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(
기준
:100Bq/Kg)","요오드
(
기준
:300Bq/Kg)","판정"
"32","냉장준치","구마모토현","2015-11-24","238","불검출","불검출","적합"
"33","냉장갈치","히로시마현","2015-11-24","390","불검출","불검출","적합"
"34","냉장갈치","에히메현","2015-11-24","904","불검출","불검출","적합"
"35","냉장갈치","와카야마현","2015-11-24","96","불검출","불검출","적합"
"36","냉장병어","효고현","2015-11-24","500","불검출","불검출","적합"
"37","냉장갈치","오이타현","2015-11-24","995","불검출","불검출","적합"
"38","냉장갈치","에히메현","2015-11-24","418","불검출","불검출","적합"
"39","냉장명태","홋카이도","2015-11-24","4,000","불검출","불검출","적합"
"40","냉장갈치","야마구치현","2015-11-24","910","불검출","불검출","적합"
"41","냉장명태","홋카이도","2015-11-24","4,050","불검출","불검출","적합"
"42","냉장돔 참돔(
)","야마구치현","2015-11-24","400","불검출","불검출","적합"
"43","냉장가오리","야마구치현","2015-11-24","300","불검출","불검출","적합"
"44","냉장돔 참돔(
)","나가사키현","2015-11-24","216","불검출","불검출","적합"
"45","냉장홍어","홋카이도","2015-11-24","860","불검출","불검출","적합"
