"순번","품
목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(
기준
:100Bq/Kg)","요오드
(
기준
:300Bq/Kg)","판정"
"46","냉장돔 참돔(
)","나가사키현","2015-11-24","195","불검출","불검출","적합"
"47","냉장갈치","오이타현","2015-11-24","1,510","불검출","불검출","적합"
"48","냉장돔 황돔(
)","오이타현","2015-11-24","35","불검출","불검출","적합"
"49","냉장돔 황돔(
)","나가사키현","2015-11-24","368","불검출","불검출","적합"
"50","냉장돔 황돔(
)","야마구치현","2015-11-24","155","불검출","불검출","적합"
"51","냉장가오리","에히메현","2015-11-24","230","불검출","불검출","적합"
"52","활꼬막","사가현","2015-11-24","1,000","불검출","불검출","적합"
"53","활꼬막 새꼬막
(
)","사가현","2015-11-24","640","불검출","불검출","적합"
"54","활꼬막","사가현","2015-11-24","1,000","불검출","불검출","적합"
"55","활꼬막 새꼬막
(
)","사가현","2015-11-24","600","불검출","불검출","적합"
"56","냉장명태","홋카이도","2015-11-24","4,500","불검출","불검출","적합"
"57","냉장명태","홋카이도","2015-11-24","4,500","불검출","불검출","적합"
"58","냉장돔 참돔(
)","나가사키현","2015-11-24","448","불검출","불검출","적합"
"59","활우렁쉥이","홋카이도","2015-11-24","8,896","불검출","불검출","적합"
"60","활우렁쉥이","홋카이도","2015-11-24","17,028","불검출","불검출","적합"
