"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","114","","999,996","","",""
"1","탄산수소암모늄","도야마현","2016-05-26","18,000","불검출","불검출","적합"
"2","혼합제제","군마현","2016-06-09","40","불검출","불검출","적합"
"3","혼합제제","효고현","2016-06-02","68","불검출","불검출","적합"
"4","양조간장","효고현","2016-05-17","819","불검출","불검출","적합"
"5","자당지방산에스테르","미에현","2016-03-25","2,160","불검출","불검출","적합"
"6","소스류","히로시마현","2016-06-01","528","불검출","불검출","적합"
"7","유탕면류","ETC","2016-05-30","92","불검출","불검출","적합"
"8","소스류","히로시마현","2016-05-13","144","불검출","불검출","적합"
"9","소스류","히로시마현","2016-05-12","3,112","불검출","불검출","적합"
"10","맥주","후쿠오카현","2016-05-23","29,250","불검출","불검출","적합"
"11","청주","교토부","2016-06-16","32","불검출","불검출","적합"
"12","혼합제제","도치기현","2016-06-10","45","불검출","불검출","적합"
"13","글리세린지방산에
스테르","미에현","2016-05-19","224","불검출","불검출","적합"
