"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","85","","95,910","","",""
"1","당류가공품","교토부","2016-02-01","11","불검출","불검출","적합"
"2","혼합제제","이바라키현","2016-05-27","480","불검출","불검출","적합"
"3","과자(비스킷)","아이치현","2016-05-20","290","불검출","불검출","적합"
"4","소스류","지바현","2016-06-02","12,000","불검출","불검출","적합"
"5","혼합제제","사이타마현","2016-06-13","36","불검출","불검출","적합"
"6","소스류","도치기현","2016-05-17","12,344","불검출","불검출","적합"
"7","캔디류(사탕)","아이치현","2016-06-15","2,700","불검출","불검출","적합"
"8","캔디류(사탕)","아이치현","2016-06-13","1,536","불검출","불검출","적합"
"9","혼합제제","와카야마현","2016-05-31","45","불검출","불검출","적합"
"10","혼합제제","와카야마현","2016-05-27","15","불검출","불검출","적합"
"11","기타천연착향료","오사카부","2016-06-16","250","불검출","불검출","적합"
"12","침출차","고치현","2016-05-16","242","불검출","불검출","적합"
"13","청주","아키타현","2016-06-09","311","불검출","불검출","적합"
"14","혼합제제","가나가와현","2016-06-13","20","불검출","불검출","적합"
