"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","96","","141,041","","",""
"1","소스류","도치기현","2016-05-17","1,929","불검출","불검출","적합"
"2","청주","아이치현","2016-05-11","345","불검출","불검출","적합"
"3","과자(비스킷)","이시카와현","2016-05-12","1,358","불검출","불검출","적합"
"4","청주","효고현","2016-06-08","3,240","불검출","불검출","적합"
"5","수산물가공품","후쿠이현","2016-05-16","60","불검출","불검출","적합"
"6","당류가공품","오사카부","2016-05-20","238","불검출","불검출","적합"
"7","맥주","오이타현","2016-05-21","29,520","불검출","불검출","적합"
"8","향신료조제품(고추
냉이가공품)","사이타마현","2016-05-19","210","불검출","불검출","적합"
"9","소스류","교토부","2016-06-14","10,058","불검출","불검출","적합"
"10","빵류(그외 빵류)","효고현","2016-06-14","12","불검출","불검출","적합"
"11","혼합제제","도치기현","2016-06-10","1,500","불검출","불검출","적합"
"12","혼합제제","시즈오카현","2016-03-25","25","불검출","불검출","적합"
"13","호박산","효고현","2016-05-18","16,000","불검출","불검출","적합"
