"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"47","혼합제제","도쿄도","2018-10-15","810","불검출","불검출","적합"
"48","혼합제제","도쿄도","2018-06-08","72","불검출","불검출","적합"
"49","혼합제제","도쿄도","2018-11-14","540","불검출","불검출","적합"
"50","혼합제제","도쿄도","2018-11-14","60","불검출","불검출","적합"
"51","캔디류","아이치현","2018-10-04","229","불검출","불검출","적합"
"52","소스","효고현","2018-09-20","332","불검출","불검출","적합"
"53","액상차","후쿠이현","2018-09-20","2,604","불검출","불검출","적합"
"54","캔디류","아이치현","2018-10-03","202","불검출","불검출","적합"
"55","액상차","후쿠이현","2018-07-24","2,124","불검출","불검출","적합"
"56","액상차","후쿠이현","2018-08-06","2,124","불검출","불검출","적합"
"57","고형차","교토부","2018-11-20","500","불검출","불검출","적합"
"58","고형차","교토부","2018-11-20","900","불검출","불검출","적합"
"59","기타가공품","오카야마현","2018-10-16","11","불검출","불검출","적합"
"60","기타가공품","아오모리현","2018-06-06","1,001","불검출","불검출","적합"
"61","혼합제제","히로시마현","2018-11-28","15","불검출","불검출","적합"
"62","혼합제제","사이타마현","2018-11-28","54","불검출","불검출","적합"
"63","초콜릿가공품","시즈오카현","2018-10-25","352","불검출","불검출","적합"
"64","프로테아제(세균성)","효고현","2018-10-22","960","불검출","불검출","적합"
"65","맥주","후쿠오카현","2018-11-12","9,750","불검출","불검출","적합"
"66","맥주","후쿠오카현","2018-10-26","9,750","불검출","불검출","적합"
"67","소스","에히메현","2018-11-28","9,439","불검출","불검출","적합"
"68","캔디류","미에현","2018-10-29","127","불검출","불검출","적합"
"69","복합조미식품","에히메현","2018-12-04","2,000","불검출","불검출","적합"
"70","유탕면","아이치현","2018-11-16","127","불검출","불검출","적합"
"71","액상차","미에현","2018-11-14","1,200","불검출","불검출","적합"
"72","탄산음료","아이치현","2018-10-13","360","불검출","불검출","적합"
"73","유탕면","아이치현","2018-11-03","90","불검출","불검출","적합"
"74","유탕면","아이치현","2018-10-26","89","불검출","불검출","적합"
"75","소스","시즈오카현","2018-11-13","1,205","불검출","불검출","적합"
"76","향신료조제품","미야기현","2018-10-04","210","불검출","불검출","적합"
"77","호박산이나트륨","효고현","2018-11-03","8,100","불검출","불검출","적합"
"78","호박산","효고현","2018-08-30","7,000","불검출","불검출","적합"
"79","혼합제제","효고현","2018-11-06","16,000","불검출","불검출","적합"
