"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","활방어","에히메현","2019-01-22","3,852","불검출","불검출","적합"
"22","활방어","구마모토현","2019-01-22","9,843","불검출","불검출","적합"
"23","냉장돔(황돔)","야마구치현","2019-01-22","742","불검출","불검출","적합"
"24","냉장가오리","야마구치현","2019-01-22","456","불검출","불검출","적합"
"25","활방어","에히메현","2019-01-22","5,634","불검출","불검출","적합"
"26","냉장병어","와카야마현","2019-01-22","920","불검출","불검출","적합"
"27","냉장돔(황돔)","후쿠오카현","2019-01-22","300","불검출","불검출","적합"
"28","냉장가오리","야마구치현","2019-01-22","90","불검출","불검출","적합"
"29","활가리비","홋카이도","2019-01-22","8,457","불검출","불검출","적합"
"30","활장어(먹장어)","가나가와현","2019-01-22","2,259","불검출","불검출","적합"
"31","활방어","구마모토현","2019-01-22","9,852","불검출","불검출","적합"
"32","냉장홍어","홋카이도","2019-01-22","4,580","불검출","불검출","적합"
"33","냉장갈치","효고현","2019-01-22","400","불검출","불검출","적합"
"34","냉장갈치","후쿠오카현","2019-01-22","77","불검출","불검출","적합"
"35","활방어","에히메현","2019-01-22","7,816","불검출","불검출","적합"
"36","활문어","홋카이도","2019-01-22","3,446","불검출","불검출","적합"
"합계","","-","-","130,007","-","-","-"
