"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","11건","-","-","55,158","-","-","-"
"1","활장어(먹장어)","나가사키현","2015-7-30","1,001","불검출","불검출","적합"
"2","활가리비","홋카이도","2015-7-30","6,700","불검출","불검출","적합"
"3","냉장명태","홋카이도","2015-7-30","1,440","불검출","불검출","적합"
"4","냉장홍어","홋카이도","2015-7-30","1,364","불검출","불검출","적합"
"5","냉장명태","홋카이도","2015-7-30","1,178","불검출","불검출","적합"
"6","활가리비","홋카이도","2015-7-30","21,143","불검출","불검출","적합"
"7","냉장명태","홋카이도","2015-7-30","2,320","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2015-7-30","5,891","불검출","불검출","적합"
"9","활게(참게)","후쿠오카현","2015-7-30","168","불검출","불검출","적합"
"10","활가리비","홋카이도","2015-7-30","6,961","불검출","불검출","적합"
"11","활가리비","홋카이도","2015-7-30","6,992","불검출","불검출","적합"
