"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"43","당류가공품","교토부","2015-02-01","35.1","불검출","불검출","적합"
"44","탄산음료","사가현","2015-05-25","14,400","불검출","불검출","적합"
"45","장류절임","히로시마현","2015-05-27","24","불검출","불검출","적합"
"46","식염절임","사이타마현","2015-07-02","220","불검출","불검출","적합"
"47","혼합제제","나가노현","2015-07-08","500","불검출","불검출","적합"
"48","식초절임","사이타마현","2015-07-02","30","불검출","불검출","적합"
"49","혼합제제","사이타마현","2015-07-02","100","불검출","불검출","적합"
"50","장류절임","도치기현","2015-07-02","50","불검출","불검출","적합"
"51","식초절임(생강절임)","도치기현","2015-07-02","130","불검출","불검출","적합"
"52","혼합제제","효고현","2015-07-14","17","불검출","불검출","적합"
"53","혼합제제","효고현","2015-07-08","17","불검출","불검출","적합"
"54","혼합제제","효고현","2015-07-06","17","불검출","불검출","적합"
"55","당류가공품","교토부","2015-01-01","48","불검출","불검출","적합"
"56","당류가공품","교토부","2015-01-01","48","불검출","불검출","적합"
"57","캔디류(젤리)","오사카부","2015-03-01","132.3","불검출","불검출","적합"
"58","혼합제제","미에현","2015-07-03","1,530","불검출","불검출","적합"
"59","당류가공품","교토부","2015-02-01","39.6","불검출","불검출","적합"
"60","혼합제제","효고현","2015-07-09","5,000","불검출","불검출","적합"
"61","과자(스낵과자)","사이타마현","2015-05-28","1,774.8","불검출","불검출","적합"
"62","혼합제제","미에현","2015-05-08","54","불검출","불검출","적합"
"63","건어포류","시즈오카현","2015-07-01","120","불검출","불검출","적합"
"64","과자(스낵과자)","니가타현","2015-06-30","207.6","불검출","불검출","적합"
"65","혼합제제","나가노현","2015-07-09","200","불검출","불검출","적합"
"66","조미된장","아이치현","2015-07-07","6,000","불검출","불검출","적합"
"67","조미된장","아이치현","2015-07-07","2,862","불검출","불검출","적합"
"68","조미된장","아이치현","2015-07-02","2,106","불검출","불검출","적합"
"69","스피룰리나청색소","가나가와현","2015-06-24","100","불검출","불검출","적합"
"70","수산물가공품","훗카이도","2015-06-01","120","불검출","불검출","적합"
"71","탄산음료","사가현","2015-07-08","2,304","불검출","불검출","적합"
"72","탄산음료","사가현","2015-07-08","2,304","불검출","불검출","적합"
