"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"42","카레","니가타현","2015-06-03","1,008","불검출","불검출","적합"
"43","과자(비스킷)","아이치현","2015-06-18","109.44","불검출","불검출","적합"
"44","청주","야마가타현","2015-05-22","172.8","불검출","불검출","적합"
"45","카레","니가타현","2015-05-22","1,872","불검출","불검출","적합"
"46","카레","니가타현","2015-05-22","1,872","불검출","불검출","적합"
"47","카레","니가타현","2015-05-21","1,440","불검출","불검출","적합"
"48","복합조미식품","도치기현","2015-06-04","288","불검출","불검출","적합"
"49","향신료조제품(고추
냉이가공품)","사이타마현","2015-05-30","1,720","불검출","불검출","적합"
"50","향신료조제품(고추
냉이가공품)","사이타마현","2015-05-22","129","불검출","불검출","적합"
"51","혼합제제","오카야마현","2015-06-05","180","불검출","불검출","적합"
"52","과.채가공품","오카야마현","2015-04-16","920","불검출","불검출","적합"
"53","기타천연착향료","오사카부","2015-04-20","150","불검출","불검출","적합"
"54","건어포류","교토부","2015-06-09","100","불검출","불검출","적합"
"55","건어포류","교토부","2015-06-09","80","불검출","불검출","적합"
"56","소스류","에히메현","2015-06-04","648","불검출","불검출","적합"
