"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","16건","-","-","34,652","-","-","-"
"1","활돔(참돔)","구마모토현","2015-7-9","2,941","불검출","불검출","적합"
"2","냉동다랑어(눈다랑어,F,횟감)","태평양","2015-7-9","3,400","불검출","불검출","적합"
"3","냉동다랑어(남방참다랑어,F,횟감)","인도양","2015-7-9","700","불검출","불검출","적합"
"4","냉장갈치","와카야마현","2015-7-9","696","불검출","불검출","적합"
"5","냉장갈치","와카야마현","2015-7-9","1,080","불검출","불검출","적합"
"6","냉장갈치","나가사키현","2015-7-9","35","불검출","불검출","적합"
"7","냉장갈치","오이타현","2015-7-9","615","불검출","불검출","적합"
"8","활꼬막(새꼬막)","사가현","2015-7-9","2,420","불검출","불검출","적합"
"9","냉장갈치","와카야마현","2015-7-9","1,398","불검출","불검출","적합"
"10","냉장갈치","오이타현","2015-7-9","1,070","불검출","불검출","적합"
"11","활가리비","홋카이도","2015-7-9","14,676","불검출","불검출","적합"
"12","냉장갈치","에히메현","2015-7-9","128","불검출","불검출","적합"
"13","냉장갈치","와카야마현","2015-7-9","736","불검출","불검출","적합"
"14","활소라","나가사키현","2015-7-9","2,000","불검출","불검출","적합"
"15","활장어(붕장어)","후쿠오카현","2015-7-9","1,011","불검출","불검출","적합"
"16","활장어(먹장어)","나가사키현","2015-7-9","1,746","불검출","불검출","적합"
