"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","40","","310,839","","",""
"1","글루코만난","히로시마현","2016-01-25","50","불검출","불검출","적합"
"2","드레싱","사이타마현","2016-01-18","60","불검출","불검출","적합"
"3","개별인정형건강기
능식품","오카야마현","2016-01-07","4.2","불검출","불검출","적합"
"4","과자(스낵과자)","니가타현","2016-03-03","918","불검출","불검출","적합"
"5","국수","가가와현","2016-02-18","11,950","불검출","불검출","적합"
"6","과자(스낵과자)","니가타현","2016-03-03","408","불검출","불검출","적합"
"7","캔디류(사탕)","후쿠시마현","2016-02-15","352.8","불검출","불검출","적합"
"8","혼합제제","효고현","2016-03-08","90","불검출","불검출","적합"
"9","커피/건조","에티오피아","2016-01-13","38,220","불검출","불검출","적합"
"10","수산물가공품","후쿠시마현","2016-01-28","180","불검출","불검출","적합"
"11","청주","니가타현","2016-02-17","86.4","불검출","불검출","적합"
"12","캔디류(사탕)","아이치현","2016-02-15","60","불검출","불검출","적합"
"13","혼합제제","히로시마현","2016-02-25","28","불검출","불검출","적합"
