"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"69","기타밀가루","도쿄도","2014-04-09","3,000","불검출","불검출","적합"
"70","혼합제제","효고현","2014-02-06","12,700","불검출","불검출","적합"
"71","카레","니가타현","2014-03-14","2,376","불검출","불검출","적합"
"72","카레","니가타현","2014-03-14","2,376","불검출","불검출","적합"
"73","카레","니가타현","2014-03-14","792","불검출","불검출","적합"
"74","카레","니가타현","2014-02-12","360","불검출","불검출","적합"
"75","카레","니가타현","2014-02-12","360","불검출","불검출","적합"
"76","복합조미식품","구마모토현","2014-04-24","648","불검출","불검출","적합"
"77","카레","니가타현","2014-02-12","360","불검출","불검출","적합"
"78","복합조미식품","도치기현","2014-04-08","480","불검출","불검출","적합"
"79","향신료조제품(고추냉이가공품)","나가노현","2014-03-19","215","불검출","불검출","적합"
"80","향신료조제품(고추냉이가공품)","사이타마현","2014-03-05","215","불검출","불검출","적합"
"81","향신료조제품(겨자가공품)","사이타마현","2014-03-10","124.7","불검출","불검출","적합"
"82","즉석조리식품","히로시마현","2014-02-28","36","불검출","불검출","적합"
"83","볶은커피","지바현","2014-04-17","1,500","불검출","불검출","적합"
"84","소스류","시즈오카현","2014-04-04","950.4","불검출","불검출","적합"
"85","볶은커피","돗토리현","2014-03-05","12","불검출","불검출","적합"
"86","볶은커피","돗토리현","2014-04-23","16","불검출","불검출","적합"
"87","볶은커피","돗토리현","2014-04-23","32","불검출","불검출","적합"
"88","볶은커피","돗토리현","2014-04-09","44","불검출","불검출","적합"
"89","볶은커피","돗토리현","2014-04-23","32","불검출","불검출","적합"
"90","볶은커피","돗토리현","2014-04-23","32","불검출","불검출","적합"
