"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","128","","84,961","","",""
"1","향신료조제품(고추
냉이가공품)","사이타마현","2016-07-01","129","불검출","불검출","적합"
"2","과자(스낵과자)","히로시마현","2016-01-25","32","불검출","불검출","적합"
"3","국수","훗카이도","2016-06-16","235","불검출","불검출","적합"
"4","패밀리밀크초콜릿","사이타마현","2016-06-17","317","불검출","불검출","적합"
"5","어묵","ETC","2016-04-21","150","불검출","불검출","적합"
"6","혼합제제","효고현","2016-08-03","102","불검출","불검출","적합"
"7","소스류","오사카부","2016-08-09","4,000","불검출","불검출","적합"
"8","어묵","ETC","2016-07-21","931","불검출","불검출","적합"
"9","어묵","ETC","2016-07-27","250","불검출","불검출","적합"
"10","소스류","히로시마현","2016-08-23","1,832","불검출","불검출","적합"
"11","소스류","도치기현","2016-06-03","60","불검출","불검출","적합"
"12","청주","이바라키현","2016-06-29","108","불검출","불검출","적합"
