"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 138건","","","","624,501","","",""
"1","기타코코아가공품","이바라키현","2017-02-17","88","불검출","불검출","적합"
"2","소스류","교토부","2017-04-29","3,300","불검출","불검출","적합"
"3","소스류","교토부","2017-05-02","2,394","불검출","불검출","적합"
"4","소스류","교토부","2017-05-02","2,394","불검출","불검출","적합"
"5","소스류","교토부","2017-04-29","2,460","불검출","불검출","적합"
"6","소스류","교토부","2017-04-14","120","불검출","불검출","적합"
"7","혼합제제","사이타마현","2017-04-25","50","불검출","불검출","적합"
"8","볶은커피","지바현","2017-04-14","104","불검출","불검출","적합"
"9","볶은커피","지바현","2017-04-11","104","불검출","불검출","적합"
"10","드레싱","교토부","2017-05-02","100","불검출","불검출","적합"
"11","소스류","교토부","2017-03-07","1,073","불검출","불검출","적합"
"12","소스류","교토부","2017-04-21","639","불검출","불검출","적합"
