"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"43","효모추출물제품","오이타현","2015-03-31","100","불검출","불검출","적합"
"44","효모추출물제품","오이타현","2015-04-08","3,000","불검출","불검출","적합"
"45","복합조미식품","오이타현","2015-03-08","500","불검출","불검출","적합"
"46","즉석조리식품","나가노현","2015-04-17","504","불검출","불검출","적합"
"47","기타가공품","사이타마현","2015-03-12","450","불검출","불검출","적합"
"48","기타가공품","사이타마현","2015-03-11","100","불검출","불검출","적합"
"49","청주","니가타현","2015-04-10","25,920","불검출","불검출","적합"
"50","과자(스낵과자)","나라현","2015-05-11","680","불검출","불검출","적합"
"51","청주","니가타현","2015-04-21","216","불검출","불검출","적합"
"52","기타가공품","사이타마현","2015-03-11","30","불검출","불검출","적합"
"53","청주","도치기현","2015-04-22","1,920","불검출","불검출","적합"
"54","청주","도치기현","2015-04-07","518.4","불검출","불검출","적합"
"55","청주","도치기현","2015-04-23","1,555.2","불검출","불검출","적합"
"56","청주","도치기현","2015-04-23","921.6","불검출","불검출","적합"
"57","빵류(파이)","훗카이도","2015-04-15","60","불검출","불검출","적합"
"58","빵류(케이크)","훗카이도","2015-04-22","345.6","불검출","불검출","적합"
"59","트랜스글루코시다아제","시가현","2015-04-20","339","불검출","불검출","적합"
"60","맥주","교토부","2015-04-07","141,624","불검출","불검출","적합"
"61","빵류(케이크)","훗카이도","2015-04-24","864","불검출","불검출","적합"
"62","국수","나가사키현","2015-04-16","5,143","불검출","불검출","적합"
"63","혼합제제","효고현","2015-04-27","10","불검출","불검출","적합"
"64","혼합제제","효고현","2015-05-12","10","불검출","불검출","적합"
"65","혼합제제","오이타현","2015-03-27","1,000","불검출","불검출","적합"
"66","볶은커피","미에현","2015-04-30","168","불검출","불검출","적합"
"67","볶은커피","효고현","2015-04-05","151","불검출","불검출","적합"
"68","고형차","가고시마현","2015-04-29","13","불검출","불검출","적합"
"69","혼합제제","나가노현","2015-04-02","225","불검출","불검출","적합"
"70","연하곤란환자용점
도증진식품","시즈오카현","2015-04-16","513","불검출","불검출","적합"
"71","혼합제제","가나가와현","2015-04-27","2,000","불검출","불검출","적합"
