"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","92","","364,836","","",""
"1","혼합음료","미에현","2015-03-07","267.84","불검출","불검출","적합"
"2","조제해수염화마그네슘","나가사키현","2015-04-15","1,188","불검출","불검출","적합"
"3","액상커피","시가현","2015-03-21","2,232","불검출","불검출","적합"
"4","이온교환수지","후쿠오카현","2015-02-23","9,480","불검출","불검출","적합"
"5","과자(스낵과자)","기후현","2015-04-03","510","불검출","불검출","적합"
"6","맥주","오이타현","2015-04-09","33,120","불검출","불검출","적합"
"7","청주","니가타현","2015-02-16","1,900.8","불검출","불검출","적합"
"8","과자(스낵과자)","니가타현","2014-08-06","510","불검출","불검출","적합"
"9","과자(스낵과자)","니가타현","2014-08-05","61.2","불검출","불검출","적합"
"10","액상커피","효고현","2015-04-02","3,330","불검출","불검출","적합"
"11","액상커피","효고현","2015-04-13","4,440","불검출","불검출","적합"
"12","액상커피","효고현","2015-03-19","750","불검출","불검출","적합"
