"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","102","","370,044","","",""
"1","즉석조리식품","미에현","2015-03-13","182","불검출","불검출","적합"
"2","소스류","나가사키현","2015-04-08","8,778","불검출","불검출","적합"
"3","소스류","나가사키현","2015-04-18","689.7","불검출","불검출","적합"
"4","소스류","나가사키현","2015-04-11","4,797","불검출","불검출","적합"
"5","소스류","나가사키현","2015-04-11","621","불검출","불검출","적합"
"6","덱스트린","효고현","2014-11-15","12,800","불검출","불검출","적합"
"7","덱스트린","효고현","2014-11-15","25,600","불검출","불검출","적합"
"8","덱스트린","효고현","2015-01-20","25,600","불검출","불검출","적합"
"9","기타가공품","오사카부","2015-04-17","307.2","불검출","불검출","적합"
"10","혼합제제","효고현","2015-05-11","17","불검출","불검출","적합"
"11","과자(스낵과자)","사이타마현","2015-04-05","624","불검출","불검출","적합"
"12","캔디류(사탕)","미에현","2015-03-25","92","불검출","불검출","적합"
