"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"119","소스","사가현","2018-11-21","450","불검출","불검출","적합"
"120","소스","사가현","2019-01-12","9,000","불검출","불검출","적합"
"121","덱스트린","효고현","2018-11-12","12,800","불검출","불검출","적합"
"122","덱스트린","효고현","2019-01-13","1,500","불검출","불검출","적합"
"123","가공소금","효고현","2018-11-05","24","불검출","불검출","적합"
"124","가공소금","효고현","2018-11-28","28","불검출","불검출","적합"
"125","카레분","시즈오카현","","48","불검출","불검출","적합"
"126","캔디류","아이치현","2019-02-01","373","불검출","불검출","적합"
"127","소스","시즈오카현","2019-01-28","180","불검출","불검출","적합"
"128","과자","나가노현","2019-02-12","235","불검출","불검출","적합"
"129","과자","나가노현","2019-02-12","307","불검출","불검출","적합"
"130","빵류","나가노현","2019-02-12","274","불검출","불검출","적합"
"131","과자","야마가타현","2019-02-04","180","불검출","불검출","적합"
"132","소스","히로시마현","2019-01-25","360","불검출","불검출","적합"
"133","과자","니가타현","2019-02-12","86","불검출","불검출","적합"
"134","가공두부","후쿠오카현","2019-02-04","12,500","불검출","불검출","적합"
