"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","49","","38,115","","",""
"1","카레","시즈오카현","2015-06-09","1,380","불검출","불검출","적합"
"2","소스류","후쿠오카현","2015-07-01","500","불검출","불검출","적합"
"3","과자(스낵과자)","니가타현","2015-06-03","102","불검출","불검출","적합"
"4","혼합음료","효고현","2015-08-03","1,188","불검출","불검출","적합"
"5","DL-사과산","오사카부","2015-04-27","20,000","불검출","불검출","적합"
"6","혼합제제","시즈오카현","2015-08-03","50","불검출","불검출","적합"
"7","혼합제제","시즈오카현","2015-08-03","15","불검출","불검출","적합"
"8","소스류","시즈오카현","2015-07-01","135.6","불검출","불검출","적합"
"9","볶은커피","시즈오카현","2015-06-18","600","불검출","불검출","적합"
"10","볶은커피","시즈오카현","2015-07-28","600","불검출","불검출","적합"
"11","볶은커피","시즈오카현","2015-06-18","1,200","불검출","불검출","적합"
"12","볶은커피","시즈오카현","2015-07-30","1,800","불검출","불검출","적합"
