"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","128","","464,180","","",""
"1","캔디류(젤리)","지바현","2015-06-23","11.4","불검출","불검출","적합"
"2","혼합제제","효고현","2016-02-17","32","불검출","불검출","적합"
"3","혼합제제","효고현","2016-02-17","34","불검출","불검출","적합"
"4","금박","이시카와현","2016-02-20","0.3","불검출","불검출","적합"
"5","소스류","나가사키현","2016-02-09","10,032","불검출","불검출","적합"
"6","드레싱","나가사키현","2016-01-28","26.48","불검출","불검출","적합"
"7","소스류","나가사키현","2016-01-28","3,567","불검출","불검출","적합"
"8","소스류","나가사키현","2016-01-30","1,341.78","불검출","불검출","적합"
"9","소스류","나가사키현","2016-01-25","1,242","불검출","불검출","적합"
"10","소스류","나가사키현","2016-01-30","1,366.2","불검출","불검출","적합"
"11","소스류","나가사키현","2016-02-02","1,941","불검출","불검출","적합"
"12","소스류","나가사키현","2016-01-28","61.5","불검출","불검출","적합"
"13","과자(스낵과자)","니가타현","2015-12-10","571.2","불검출","불검출","적합"
