"제조일자","","","","수입","검사결과","",""
"순번
품목명
제조·생산지
(유통기한)","","","","중량
(kg)","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 226건","","","","1,409,183","","",""
"1","혼합제제","와카야마현","2017-11-27","75","불검출","불검출","적합"
"2","기타천연착향료","오카야마현","2017-10-30","210","불검출","불검출","적합"
"3","곡류가공품","아이치현","2017-11-13","720","불검출","불검출","적합"
"4","국수","구마모토현","2017-11-24","642","불검출","불검출","적합"
"5","소스류","도치기현","2017-10-16","150","불검출","불검출","적합"
"6","과자(스낵과자)","니가타현","2017-11-09","89","불검출","불검출","적합"
"7","캔디류(젤리)","오카야마현","2017-10-11","816","불검출","불검출","적합"
"8","캔디류(젤리)","오카야마현","2017-10-02","816","불검출","불검출","적합"
"9","초콜릿가공품","니가타현","2017-11-13","106","불검출","불검출","적합"
"10","건어포류","교토부","2017-11-14","250","불검출","불검출","적합"
"11","연하곤란환자용
점도증진식품","시즈오카현","2017-11-30","600","불검출","불검출","적합"
"12","혼합제제","히로시마현","2017-11-20","360","불검출","불검출","적합"
