"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"211","카레분","사이타마현","2017-10-05","320","불검출","불검출","적합"
"212","카레","나가노현","2017-10-12","3,000","불검출","불검출","적합"
"213","카레","나가노현","2017-11-01","5,200","불검출","불검출","적합"
"214","향신료조제품","사이타마현","2017-10-12","572","불검출","불검출","적합"
"215","전분가공품","오사카부","2017-11-10","1,000","불검출","불검출","적합"
"216","국수","사이타마현","2017-11-28","3,000","불검출","불검출","적합"
"217","소스류","오사카부","2017-11-22","960","불검출","불검출","적합"
"218","곡류가공품","오사카부","2017-11-07","500","불검출","불검출","적합"
"219","곡류가공품","오사카부","2017-11-02","500","불검출","불검출","적합"
"220","양조간장","아이치현","2017-11-22","1,836","불검출","불검출","적합"
"221","기타가공품(참깨분)","미에현","2017-11-14","144","불검출","불검출","적합"
"222","즉석조리식품","지바현","2017-10-27","57","불검출","불검출","적합"
"223","카레","나라현","2017-11-02","1,600","불검출","불검출","적합"
"224","카레","나라현","2017-11-15","1,200","불검출","불검출","적합"
"225","혼합제제","지바현","2017-11-28","30","불검출","불검출","적합"
"226","혼합제제","지바현","2017-11-28","70","불검출","불검출","적합"
