"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 104건","","","","156,358","","",""
"1","캔디류(젤리)","군마현","2017-01-13","5,616","불검출","불검출","적합"
"2","기타가공품","지바현","2017-02-03","9","불검출","불검출","적합"
"3","청주","시즈오카현","2017-02-09","162","불검출","불검출","적합"
"4","소스류","야마가타현","2017-02-24","860","불검출","불검출","적합"
"5","기타가공품","지바현","2017-02-23","45.4","불검출","불검출","적합"
"6","혼합제제","와카야마현","2017-01-24","90","불검출","불검출","적합"
"7","청주","아오모리현","2017-03-01","86.4","불검출","불검출","적합"
"8","과자(스낵과자)","지바현","2017-01-31","298","불검출","불검출","적합"
"9","준초콜릿","오사카부","2017-03-03","520","불검출","불검출","적합"
"10","청주","니가타현","2016-11-21","4,601","불검출","불검출","적합"
"11","캔디류(사탕)","미에현","2017-02-02","422.4","불검출","불검출","적합"
"12","캔디류(사탕)","아이치현","2017-01-24","360","불검출","불검출","적합"
"13","캔디류(사탕)","미에현","2017-02-02","844.8","불검출","불검출","적합"
