"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"118","캔디류(사탕)","아이치현","2017-03-06","1,536","불검출","불검출","적합"
"119","캔디류(사탕)","아이치현","2017-03-03","252","불검출","불검출","적합"
"120","캔디류(사탕)","아이치현","2017-03-06","198","불검출","불검출","적합"
"121","캔디류(젤리)","아이치현","2017-03-01","271","불검출","불검출","적합"
"122","과자(비스킷)","니가타현","2017-02-20","336","불검출","불검출","적합"
"123","과자(스낵과자)","아이치현","2017-03-01","326","불검출","불검출","적합"
"124","소스류","지바현","2016-12-08","216","불검출","불검출","적합"
"125","소스류","도쿄도","2017-02-21","180","불검출","불검출","적합"
"126","캔디류(사탕)","아이치현","2017-03-06","1,440","불검출","불검출","적합"
"127","냉면","나가노현","2017-02-21","400","불검출","불검출","적합"
"128","과자(스낵과자)","아이치현","2017-03-06","533","불검출","불검출","적합"
"129","유탕면류","이바라키현","2017-02-20","1,328","불검출","불검출","적합"
"130","유탕면류","이바라키현","2017-02-20","1,210","불검출","불검출","적합"
"131","액상차","시가현","2017-02-11","600","불검출","불검출","적합"
"132","소스류","지바현","2017-02-01","1,548","불검출","불검출","적합"
"133","양조간장","지바현","2017-02-03","527","불검출","불검출","적합"
"134","캔디류(사탕)","아이치현","2017-03-02","360","불검출","불검출","적합"
"135","소스류","사가현","2017-02-08","3,675","불검출","불검출","적합"
"136","혼합장","시즈오카현","2017-01-23","588","불검출","불검출","적합"
"137","소스류","시즈오카현","2017-01-10","263","불검출","불검출","적합"
"138","향미유","시즈오카현","2017-01-27","210","불검출","불검출","적합"
"139","소스류","미야자키현","2017-01-27","500","불검출","불검출","적합"
"140","소스류","시즈오카현","2017-01-19","288","불검출","불검출","적합"
