"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","134","","180,420","","",""
"1","마요네즈","효고현","2017-01-11","4,000","불검출","불검출","적합"
"2","빵류(파이)","훗카이도","2017-02-08","12,773","불검출","불검출","적합"
"3","떡류","군마현","2017-01-31","228","불검출","불검출","적합"
"4","떡류","군마현","2017-01-31","456","불검출","불검출","적합"
"5","떡류","군마현","2017-01-21","137","불검출","불검출","적합"
"6","떡류","군마현","2017-01-30","797","불검출","불검출","적합"
"7","떡류","군마현","2017-01-30","228","불검출","불검출","적합"
"8","떡류","군마현","2017-01-13","228","불검출","불검출","적합"
"9","떡류","군마현","2016-11-22","171","불검출","불검출","적합"
"10","떡류","군마현","2017-02-06","342","불검출","불검출","적합"
"11","떡류","군마현","2017-01-21","228","불검출","불검출","적합"
"12","떡류","군마현","2017-02-10","194","불검출","불검출","적합"
