"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"116","과자(스낵과자)","니가타현","2015-11-09","306","불검출","불검출","적합"
"117","소스류","시즈오카현","2015-11-07","940.8","불검출","불검출","적합"
"118","자당지방산에스테르","시가현","2015-11-09","1,000","불검출","불검출","적합"
"119","소주","가고시마현","2015-10-20","43.2","불검출","불검출","적합"
"120","청주","후쿠오카현","2015-10-28","270","불검출","불검출","적합"
"121","청주","후쿠오카현","2015-10-28","324","불검출","불검출","적합"
"122","자당지방산에스테르","시가현","2015-11-03","3,200","불검출","불검출","적합"
"123","자당지방산에스테르","시가현","2015-09-09","800","불검출","불검출","적합"
"124","자당지방산에스테르","시가현","2015-10-05","150","불검출","불검출","적합"
"125","기타주류","가고시마현","2015-11-17","15,104","불검출","불검출","적합"
