"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","82","","103,458","","",""
"1","효모추출물제품","오이타현","2014-09-29","100","불검출","불검출","적합"
"2","혼합제제","지바현","2015-11-10","500","불검출","불검출","적합"
"3","혼합제제","지바현","2015-10-28","300","불검출","불검출","적합"
"4","캔디류(사탕)","아이치현","2015-10-22","44.8","불검출","불검출","적합"
"5","침출차","시즈오카현","2015-10-21","54","불검출","불검출","적합"
"6","볶은커피","효고현","2015-11-09","11,952","불검출","불검출","적합"
"7","청주","시즈오카현","2015-10-14","43.2","불검출","불검출","적합"
"8","과자(스낵과자)","니가타현","2015-10-31","43","불검출","불검출","적합"
"9","수산물가공품","나라현","2015-10-20","3,000","불검출","불검출","적합"
"10","과자(스낵과자)","니가타현","2015-10-26","139","불검출","불검출","적합"
"11","과자(스낵과자)","니가타현","2015-10-19","40","불검출","불검출","적합"
"12","과자(스낵과자)","니가타현","2015-10-21","25","불검출","불검출","적합"
"13","과자(스낵과자)","니가타현","2015-10-27","239","불검출","불검출","적합"
