"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"63","혼합제제","시가현","2015-04-22","50","불검출","불검출","적합"
"64","혼합제제","시가현","2015-04-23","20","불검출","불검출","적합"
"65","과.채가공품","오카야마현","2015-04-07","738.4","불검출","불검출","적합"
"66","혼합제제","와카야마현","2015-03-26","30","불검출","불검출","적합"
"67","혼합제제","와카야마현","2015-03-31","300","불검출","불검출","적합"
"68","혼합제제","와카야마현","2015-03-27","45","불검출","불검출","적합"
"69","혼합제제","와카야마현","2015-04-03","15","불검출","불검출","적합"
"70","청주","효고현","2015-03-24","2,160","불검출","불검출","적합"
"71","청주","효고현","2015-03-24","8,100","불검출","불검출","적합"
"72","청주","효고현","2015-03-24","3,780","불검출","불검출","적합"
"73","혼합제제","후쿠오카현","2015-04-14","160","불검출","불검출","적합"
"74","기타천연착향료","시가현","2015-04-16","300","불검출","불검출","적합"
"75","빵류(그외 빵류)","훗카이도","2016-04-16
(유통기한)","2,560","불검출","불검출","적합"
"76","빵류(그외 빵류)","훗카이도","2016-04-16
(유통기한)","2,560","불검출","불검출","적합"
"77","조미된장","아이치현","2015-04-17","4,000","불검출","불검출","적합"
"78","조미된장","아이치현","2015-03-12","5,000","불검출","불검출","적합"
"79","조미된장","아이치현","2015-04-10","2,826","불검출","불검출","적합"
"80","혼합제제","사이타마현","2015-04-24","1,500","불검출","불검출","적합"
"81","소스류","시가현","2015-04-10","20,000","불검출","불검출","적합"
"82","탄산음료","효고현","2015-02-05","16.8","불검출","불검출","적합"
"83","혼합제제","시즈오카현","2015-03-16","60","불검출","불검출","적합"
"84","혼합제제","시즈오카현","2015-01-23","30","불검출","불검출","적합"
"85","캔디류(사탕)","미에현","2015-04-09","633.6","불검출","불검출","적합"
"86","캔디류(사탕)","미에현","2015-04-08","337.92","불검출","불검출","적합"
"87","과자(스낵과자)","니가타현","2015-04-15","346.8","불검출","불검출","적합"
"88","초콜릿가공품","효고현","2015-02-02","556.8","불검출","불검출","적합"
