"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","93","","161,575","","",""
"1","준초콜릿","효고현","2015-03-05","187.2","불검출","불검출","적합"
"2","준초콜릿","효고현","2015-03-30","182.4","불검출","불검출","적합"
"3","준초콜릿","효고현","2015-02-24","120","불검출","불검출","적합"
"4","당류가공품","교토부","2015-04-08","304.2","불검출","불검출","적합"
"5","청주","사이타마현","2015-03-12","108","불검출","불검출","적합"
"6","과자(스낵과자)","아이치현","2015-04-10","626.4","불검출","불검출","적합"
"7","과자(스낵과자)","시가현","2015-04-11","766","불검출","불검출","적합"
"8","과자(비스킷)","사이타마현","2015-03-11","791.1","불검출","불검출","적합"
"9","국수","지바현","2015-03-21","285","불검출","불검출","적합"
"10","소스류","구마모토현","2015-03-14","288","불검출","불검출","적합"
