"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"15","소스","나가사키현","2018-09-29","1,629","불검출","불검출","적합"
"16","소스","나가사키현","2018-09-19","1,245","불검출","불검출","적합"
"17","소스","나가사키현","2018-08-23","632","불검출","불검출","적합"
"18","빵류","가나가와현","2019-04-30","2","불검출","불검출","적합"
"19","빵류","가나가와현","2019-04-30","2","불검출","불검출","적합"
"20","위스키","효고현","2018-06-22","300","불검출","불검출","적합"
"21","청주","도치기현","2018-07-14","1,469","불검출","불검출","적합"
"22","과자","야마가타현","2018-08-24","879","불검출","불검출","적합"
"23","혼합제제","효고현","2018-10-03","34","불검출","불검출","적합"
"24","혼합제제","효고현","2018-10-10","34","불검출","불검출","적합"
"25","혼합제제","효고현","2018-10-11","17","불검출","불검출","적합"
"26","혼합제제","효고현","2018-10-04","85","불검출","불검출","적합"
"27","혼합제제","효고현","2018-10-04","68","불검출","불검출","적합"
"28","치자청색소","오사카부","2018-09-19","200","불검출","불검출","적합"
"29","혼합제제","효고현","2018-10-10","68","불검출","불검출","적합"
"30","혼합제제","효고현","2018-10-10","34","불검출","불검출","적합"
"31","혼합제제","효고현","2018-10-10","34","불검출","불검출","적합"
"32","혼합제제","미에현","2018-08-15","108","불검출","불검출","적합"
"33","혼합제제","효고현","2018-10-03","68","불검출","불검출","적합"
"34","혼합제제","효고현","2018-10-04","102","불검출","불검출","적합"
"35","글리세린지방산에
스테르","미에현","2018-08-31","105","불검출","불검출","적합"
"36","혼합제제","히로시마현","2018-10-02","30","불검출","불검출","적합"
"37","혼합제제","오사카부","2018-10-16","150","불검출","불검출","적합"
"38","혼합제제","오사카부","2018-10-17","50","불검출","불검출","적합"
"39","합성향료","오사카부","2018-10-01","45","불검출","불검출","적합"
"40","혼합제제","오사카부","2018-10-02","45","불검출","불검출","적합"
"41","합성향료","효고현","2018-10-04","34","불검출","불검출","적합"
"42","청주","도치기현","2018-07-14","259","불검출","불검출","적합"
"43","가공두부","후쿠오카현","2018-10-19","3,502","불검출","불검출","적합"
"44","혼합제제","효고현","2018-10-11","15","불검출","불검출","적합"
"45","혼합제제","효고현","2018-10-15","15","불검출","불검출","적합"
"46","혼합제제","효고현","2018-10-12","34","불검출","불검출","적합"
