"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"","르","","","","","",""
"80","캔디류","후쿠오카현","2018-09-11","2,250","불검출","불검출","적합"
"81","캔디류","후쿠오카현","2018-09-12","2,250","불검출","불검출","적합"
"82","캔디류","후쿠오카현","2018-08-18","2,250","불검출","불검출","적합"
"83","캔디류","가나가와현","2018-09-10","302","불검출","불검출","적합"
"84","초콜릿가공품","오사카부","2018-08-22","184","불검출","불검출","적합"
"85","초콜릿","훗카이도","2018-10-04","45","불검출","불검출","적합"
"86","화이트초콜릿","훗카이도","2018-10-04","45","불검출","불검출","적합"
"87","초콜릿가공품","훗카이도","2018-10-04","27","불검출","불검출","적합"
"88","초콜릿가공품","훗카이도","2018-10-04","60","불검출","불검출","적합"
"89","청주","미야기현","2018-10-04","110","불검출","불검출","적합"
"90","청주","미야기현","2018-05-24","136","불검출","불검출","적합"
"91","밀크초콜릿","훗카이도","2018-10-04","45","불검출","불검출","적합"
"92","화이트초콜릿","훗카이도","2018-10-04","45","불검출","불검출","적합"
"93","밀크초콜릿","훗카이도","2018-10-04","45","불검출","불검출","적합"
"94","초콜릿가공품","훗카이도","2018-10-04","108","불검출","불검출","적합"
"95","초콜릿가공품","훗카이도","2018-10-04","513","불검출","불검출","적합"
"96","초콜릿가공품","훗카이도","2018-10-04","86","불검출","불검출","적합"
"97","초콜릿가공품","훗카이도","2018-10-04","143","불검출","불검출","적합"
"98","청주","도치기현","2018-07-14","432","불검출","불검출","적합"
"99","혼합제제","미에현","2018-09-20","1,000","불검출","불검출","적합"
"100","환자용식품","시즈오카현","2018-10-10","1,200","불검출","불검출","적합"
"101","소스","지바현","2018-10-02","3,360","불검출","불검출","적합"
"102","캔디류","후쿠시마현","2018-08-01","1,860","불검출","불검출","적합"
"103","초콜릿","오사카부","2018-09-11","307","불검출","불검출","적합"
"104","초콜릿가공품","훗카이도","2018-09-21","120","불검출","불검출","적합"
"105","초콜릿가공품","훗카이도","2018-09-21","82","불검출","불검출","적합"
"106","화이트초콜릿","훗카이도","2018-09-21","79","불검출","불검출","적합"
"107","맥주","오이타현","2018-09-20","97,932","불검출","불검출","적합"
"108","청주","니가타현","2018-09-25","12,960","불검출","불검출","적합"
"109","청주","효고현","2018-09-10","36","불검출","불검출","적합"
"110","청주","효고현","2018-09-21","1,200","불검출","불검출","적합"
"111","청주","효고현","2018-09-14","5,400","불검출","불검출","적합"
"112","청주","효고현","2018-09-14","3,780","불검출","불검출","적합"
