"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활전갱이(흑점줄전갱이)","에히메현","2018-07-26","1,923","불검출","불검출","적합"
"2","냉장돔(황돔)","후쿠오카현","2018-07-26","50","불검출","불검출","적합"
"3","활돔(벤자리)","에히메현","2018-07-26","906","불검출","불검출","적합"
"4","활가리비","홋카이도","2018-07-26","7,308","불검출","불검출","적합"
"5","냉장갈치","와카야마현","2018-07-26","784","불검출","불검출","적합"
"6","활전갱이(흑점줄전갱이)","에히메현","2018-07-26","2,314","불검출","불검출","적합"
"7","냉동가리비(외투막)","홋카이도","2018-07-26","23,250","불검출","불검출","적합"
"8","냉장명태","홋카이도","2018-07-26","960","불검출","불검출","적합"
"9","냉장갈치","오이타현","2018-07-26","100","불검출","불검출","적합"
"10","냉장명태","홋카이도","2018-07-26","648","불검출","불검출","적합"
"11","냉동가리비(외투막)","홋카이도","2018-07-26","10,500","불검출","불검출","적합"
"12","활바리(자바리)","에히메현","2018-07-26","945","불검출","불검출","적합"
"13","냉동돔(금눈돔)","시즈오카현","2018-07-26","60","불검출","불검출","적합"
"14","냉장명태","홋카이도","2018-07-26","1,200","불검출","불검출","적합"
"15","활가리비","홋카이도","2018-07-26","4,543","불검출","불검출","적합"
"합계","","-","-","55,491","-","-","-"
