"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장홍어","홋카이도","2018-07-27","196","불검출","불검출","적합"
"2","냉동새치(황새치,F,횟감)","대서양","2018-07-27","1,326","불검출","불검출","적합"
"3","활전갱이(흑점줄전갱이)","에히메현","2018-07-27","465","불검출","불검출","적합"
"4","활전갱이(흑점줄전갱이)","오이타현","2018-07-27","896","불검출","불검출","적합"
"5","활장어(먹장어)","후쿠오카현","2018-07-27","2,891","불검출","불검출","적합"
"6","냉동다랑어(눈다랑어,목살)","태평양","2018-07-27","3,860","불검출","불검출","적합"
"7","활돔(돌돔)","에히메현","2018-07-27","1,010","불검출","불검출","적합"
"8","활방어(잿방어)","오이타현","2018-07-27","699","불검출","불검출","적합"
"9","냉동새치(황새치,목살,횟감)","대서양","2018-07-27","555","불검출","불검출","적합"
"10","냉장쥐치","야마구치현","2018-07-27","6","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2018-07-27","1,968","불검출","불검출","적합"
"12","활가리비","홋카이도","2018-07-27","7,020","불검출","불검출","적합"
"13","활가리비","홋카이도","2018-07-27","6,986","불검출","불검출","적합"
"합계","","-","-","27,878","-","-","-"
