"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"16","기타과당","미에현","2018-06-20","180","불검출","불검출","적합"
"17","볶은커피","시즈오카현","2018-06-12","300","불검출","불검출","적합"
"18","볶은커피","효고현","2018-05-11","38","불검출","불검출","적합"
"19","액상커피","시가현","2018-06-07","22,800","불검출","불검출","적합"
"20","볶은커피","효고현","2018-07-02","1,818","불검출","불검출","적합"
"21","볶은커피","효고현","2018-07-03","4,848","불검출","불검출","적합"
"22","볶은커피","효고현","2018-07-02","2,892","불검출","불검출","적합"
"23","볶은커피","사이타마현","2018-05-28","1,800","불검출","불검출","적합"
"24","볶은커피","시즈오카현","2018-04-19","300","불검출","불검출","적합"
"25","볶은커피","아이치현","2018-07-04","3,000","불검출","불검출","적합"
"26","볶은커피","가나가와현","2018-07-02","2,340","불검출","불검출","적합"
"27","캔디류","군마현","2018-05-25","5,616","불검출","불검출","적합"
"28","양조간장","야마나시현","","2,112","불검출","불검출","적합"
"29","혼합제제","이바라키현","2018-05-08","3,168","불검출","불검출","적합"
"30","복합조미식품","가나가와현","2018-06-05","66,000","불검출","불검출","적합"
"31","소주","오이타현","2018-06-05","97","불검출","불검출","적합"
"32","소주","오이타현","2018-06-19","97","불검출","불검출","적합"
"33","기타 주류","구마모토현","2018-06-09","22,680","불검출","불검출","적합"
"34","혼합제제","도쿄도","2018-06-27","15","불검출","불검출","적합"
"35","용성비타민P","야마가타현","2018-03-22","41","불검출","불검출","적합"
"36","기타가공품","효고현","2018-07-05","480","불검출","불검출","적합"
"37","기타가공품","시즈오카현","2017-12-25","3,150","불검출","불검출","적합"
"38","청주","히로시마현","2018-06-12","86","불검출","불검출","적합"
"39","과자","도쿠시마현","2018-06-12","698","불검출","불검출","적합"
"40","과자","도쿠시마현","2018-06-14","1,150","불검출","불검출","적합"
"41","혼합제제","사이타마현","2018-06-27","252","불검출","불검출","적합"
"42","혼합제제","사이타마현","2018-06-20","175","불검출","불검출","적합"
"43","과자","도쿠시마현","2018-06-08","697","불검출","불검출","적합"
"44","과자","도쿠시마현","2018-06-11","695","불검출","불검출","적합"
"45","과자","도쿠시마현","2018-06-13","1,379","불검출","불검출","적합"
"46","혼합제제","시가현","2018-07-11","50","불검출","불검출","적합"
"47","혼합제제","시가현","2018-07-12","50","불검출","불검출","적합"
"48","혼합제제","시가현","2018-07-11","25","불검출","불검출","적합"
"49","혼합제제","시가현","2018-07-12","25","불검출","불검출","적합"
"50","혼합제제","시가현","2018-07-12","50","불검출","불검출","적합"
