"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장돔(황돔)","야마구치현","2018-09-11","188","적합","적합","적합"
"2","활장어(먹장어)","후쿠오카현","2018-09-11","1,047","적합","적합","적합"
"3","활돔(참돔)","에히메현","2018-09-11","4,754","적합","적합","적합"
"4","활우렁쉥이","홋카이도","2018-09-11","8,480","적합","적합","적합"
"5","냉장돔(황돔)","나가사키현","2018-09-11","1,328","적합","적합","적합"
"6","냉동가리비(외투막)","홋카이도","2018-09-11","11,200","적합","적합","적합"
"7","활돔(참돔)","에히메현","2018-09-11","18,671","적합","적합","적합"
"8","냉장명태","홋카이도","2018-09-11","1,968","적합","적합","적합"
"9","냉장돔(황돔)","야마구치현","2018-09-11","380","적합","적합","적합"
"10","냉장돔(황돔)","나가사키현","2018-09-11","232","적합","적합","적합"
"11","냉동가리비(외투막)","홋카이도","2018-09-11","1,660","적합","적합","적합"
"12","활돔(참돔)","에히메현","2018-09-11","11,292","적합","적합","적합"
"13","활돔(참돔)","에히메현","2018-09-11","11,260","적합","적합","적합"
"14","냉장홍어","홋카이도","2018-09-11","2,207","적합","적합","적합"
"15","냉장홍어","야마구치현","2018-09-11","220","적합","적합","적합"
"16","냉장명태","홋카이도","2018-09-11","9,100","적합","적합","적합"
"17","냉장돔(황돔)","후쿠오카현","2018-09-11","316","적합","적합","적합"
"18","냉장돔(감성돔)","가가와현","2018-09-11","134","적합","적합","적합"
"19","냉장돔(참돔)","나가사키현","2018-09-11","216","적합","적합","적합"
"20","냉장홍어","홋카이도","2018-09-11","2,182","적합","적합","적합"
