"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","56건","","78,345","","",""
"1","과자(스낵과자)","후쿠오카현","2014-08-28","15","불검출","불검출","적합"
"2","캔디류(사탕)","아이치현","2014-07-31","102","불검출","불검출","적합"
"3","침출차","후쿠오카현","2014-08-28","105","불검출","불검출","적합"
"4","침출차","후쿠오카현","2014-09-01","108","불검출","불검출","적합"
"5","D-alpha-토코페롤","야마나시현","2013-09-26","600","불검출","불검출","적합"
"6","과자(스낵과자)","아이치현","2014-09-10","621","불검출","불검출","적합"
"7","청주","효고현","2014-09-08","4,680","불검출","불검출","적합"
"8","청주","효고현","2014-09-12","1,620","불검출","불검출","적합"
"9","청주","효고현","2014-08-08","540","불검출","불검출","적합"
"10","청주","효고현","2014-08-20","810","불검출","불검출","적합"
"11","청주","효고현","2014-08-22","300","불검출","불검출","적합"
"12","청주","효고현","2014-09-11","432","불검출","불검출","적합"
"13","청주","효고현","2014-09-10","30","불검출","불검출","적합"
"14","청주","효고현","2014-09-08","4,860","불검출","불검출","적합"
"15","청주","기후현","2014-09-10","86.4","불검출","불검출","적합"
"16","청주","시즈오카현","2014-09-11","379.2","불검출","불검출","적합"
