"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","13건","-","-","51,058","-","-","-"
"1","활돔(참돔)","구마모토현","2014-10-20","4,992","불검출","불검출","적합"
"2","활돔(참돔)","나가사키현","2014-10-20","5,003","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-10-20","6,000","불검출","불검출","적합"
"4","냉장전어","오사카부","2014-10-20","117","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2014-10-20","649","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2014-10-20","1,014","불검출","불검출","적합"
"7","냉장명태","홋카이도","2014-10-20","1,500","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2014-10-20","6,623","불검출","불검출","적합"
"9","냉장가오리","야마구치현","2014-10-20","208","불검출","불검출","적합"
"10","냉장홍어","야마구치현","2014-10-20","222","불검출","불검출","적합"
"11","냉장갈치","후쿠오카현","2014-10-20","540","불검출","불검출","적합"
"12","냉장가오리","야마구치현","2014-10-20","190","불검출","불검출","적합"
"13","냉동전어","오사카부","2014-10-20","24,000","불검출","불검출","적합"
