"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","130","","1,853,649","","",""
"1","과자(크래커)","ETC","2015-11-04","198","불검출","불검출","적합"
"2","과자(크래커)","ETC","2015-08-15","226","불검출","불검출","적합"
"3","캔디류(사탕)","시즈오카현","2015-10-19","1,094.4","불검출","불검출","적합"
"4","캔디류(사탕)","시즈오카현","2015-10-21","364.8","불검출","불검출","적합"
"5","준초콜릿","훗카이도","2015-10-19","4.03","불검출","불검출","적합"
"6","과자(스낵과자)","시가현","2015-12-02","72","불검출","불검출","적합"
"7","당절임","오사카부","2014-11-27","30","불검출","불검출","적합"
"8","즉석조리식품","가나가와현","2015-11-29","8,049.08","불검출","불검출","적합"
"9","즉석조리식품","가나가와현","2015-11-27","271.35","불검출","불검출","적합"
"10","청주","효고현","2015-11-24","270","불검출","불검출","적합"
"11","금박","이시카와현","2015-11-19","0.6","불검출","불검출","적합"
"12","혼합제제","이바라키현","2015-10-26","180","불검출","불검출","적합"
"13","혼합제제","사이타마현","2015-12-04","63","불검출","불검출","적합"
"14","혼합제제","사이타마현","2015-12-10","90","불검출","불검출","적합"
