"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","126","","700,931","","",""
"1","비타민/무기질","기후현","2015-06-23","7.5","불검출","불검출","적합"
"2","과자(스낵과자)","니가타현","2015-12-07","816","불검출","불검출","적합"
"3","과자(스낵과자)","니가타현","2015-12-07","510","불검출","불검출","적합"
"4","청주","나라현","2015-12-09","182.28","불검출","불검출","적합"
"5","비타민/가르시니아
캄보지아껍질추출물","도야마현","2015-10-09","178.03","불검출","불검출","적합"
"6","공액리놀레산","시즈오카현","2015-10-15","421.21","불검출","불검출","적합"
"7","녹차추출물 제품","지바현","2015-10-15","55.4","불검출","불검출","적합"
"8","alpha-아밀라아제
(비세균성)","가나가와현","2015-12-02","360","불검출","불검출","적합"
"9","혼합제제","시가현","2015-12-10","27.6","불검출","불검출","적합"
"10","캔디류(사탕)","니가타현","2015-11-24","672","불검출","불검출","적합"
"11","캔디류(사탕)","아이치현","2015-12-03","94.32","불검출","불검출","적합"
"12","초콜릿가공품","니가타현","2015-11-17","158.4","불검출","불검출","적합"
"13","캔디류(사탕)","아이치현","2015-12-02","94.32","불검출","불검출","적합"
