"순번","품
목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(
기준
:100Bq/Kg)","요오드
(
기준
:300Bq/Kg)","판정"
"16","냉장갈치","히로시마현","2015-12-30","1,480","불검출","불검출","적합"
"17","냉장돔 황돔(
)","후쿠오카현","2015-12-30","56","불검출","불검출","적합"
"18","냉장돔 황돔(
)","나가사키현","2015-12-30","116","불검출","불검출","적합"
"19","냉장돔 황돔(
)","야마구치현","2015-12-30","1,280","불검출","불검출","적합"
"20","냉장돔 참돔(
)","후쿠오카현","2015-12-30","440","불검출","불검출","적합"
"21","냉장갈치","오이타현","2015-12-30","1,365","불검출","불검출","적합"
"22","냉장명태","홋카이도","2015-12-30","3,000","불검출","불검출","적합"
"23","냉장명태","홋카이도","2015-12-30","5,000","불검출","불검출","적합"
"24","냉장명태","홋카이도","2015-12-30","14,817","불검출","불검출","적합"
"25","냉장명태","홋카이도","2015-12-30","4,000","불검출","불검출","적합"
"26","냉장홍어","홋카이도","2015-12-30","10,162","불검출","불검출","적합"
"27","냉장홍어","홋카이도","2015-12-30","606","불검출","불검출","적합"
"28","냉장갈치","오이타현","2015-12-30","2,115","불검출","불검출","적합"
"29","냉장명태","홋카이도","2015-12-30","2,080","불검출","불검출","적합"
"30","냉장갈치","오이타현","2015-12-30","1,484","불검출","불검출","적합"
"31","냉장갈치","와카야마현","2015-12-30","5,200","불검출","불검출","적합"
"32","냉장병어","와카야마현","2015-12-30","510","불검출","불검출","적합"
"33","냉장준치","야마구치현","2015-12-30","72","불검출","불검출","적합"
"34","냉장홍어","야마구치현","2015-12-30","130","불검출","불검출","적합"
