"순번","품
목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(
기준
:100Bq/Kg)","요오드
(
기준
:300Bq/Kg)","판정"
"35","냉장갈치","오이타현","2015-12-29","300","불검출","불검출","적합"
"36","활가리비","홋카이도","2015-12-29","6,890","불검출","불검출","적합"
"37","활우렁쉥이","홋카이도","2015-12-29","9,190","불검출","불검출","적합"
"38","활꼬막","후쿠오카현","2015-12-29","1,560","불검출","불검출","적합"
"39","활꼬막 새꼬막
(
)","후쿠오카현","2015-12-29","3,500","불검출","불검출","적합"
"40","활꼬막 새꼬막
(
)","후쿠오카현","2015-12-29","4,300","불검출","불검출","적합"
"41","활꼬막","후쿠오카현","2015-12-29","700","불검출","불검출","적합"
"42","활우렁쉥이","홋카이도","2015-12-29","8,850","불검출","불검출","적합"
"43","활우렁쉥이","홋카이도","2015-12-29","9,040","불검출","불검출","적합"
"44","활가리비","홋카이도","2015-12-29","4,850","불검출","불검출","적합"
"45","활낙지","오카야마현","2015-12-29","100","불검출","불검출","적합"
"46","활가리비","홋카이도","2015-12-29","2,940","불검출","불검출","적합"
"47","활우렁쉥이","홋카이도","2015-12-29","9,245","불검출","불검출","적합"
"48","활가리비","홋카이도","2015-12-29","9,556","불검출","불검출","적합"
"49","활우렁쉥이","홋카이도","2015-12-29","9,682","불검출","불검출","적합"
"50","활우렁쉥이","홋카이도","2015-12-29","9,605","불검출","불검출","적합"
"51","활우렁쉥이","홋카이도","2015-12-29","8,170","불검출","불검출","적합"
"52","활우렁쉥이","홋카이도","2015-12-29","8,391","불검출","불검출","적합"
