"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","음료베이스","후쿠오카현","","184","불검출","불검출","적합"
"49","초콜릿가공품","훗카이도","2016-10-04","43","불검출","불검출","적합"
"50","혼합제제","오사카부","2016-09-16","68","불검출","불검출","적합"
"51","소스류","에히메현","2016-09-01","480","불검출","불검출","적합"
"52","기타가공품","오사카부","2015-01-19","62","불검출","불검출","적합"
"53","캔디류(사탕)","나라현","2016-09-13","496","불검출","불검출","적합"
"54","젖산","이바라키현","2016-08-29","14,400","불검출","불검출","적합"
"55","소스류","에히메현","2016-09-26","2,400","불검출","불검출","적합"
"56","국수","훗카이도","2016-08-01","186","불검출","불검출","적합"
"57","혼합제제","사이타마현","2016-09-28","54","불검출","불검출","적합"
"58","초콜릿가공품","오사카부","2016-08-22","413","불검출","불검출","적합"
"59","소스류","도치기현","2016-08-31","144","불검출","불검출","적합"
"60","비타민","오사카부","2016-06-20","54","불검출","불검출","적합"
"61","청주","도치기현","2016-09-20","922","불검출","불검출","적합"
"62","향신료조제품(고추
냉이가공품)","사이타마현","2016-09-20","90","불검출","불검출","적합"
"63","초콜릿가공품","훗카이도","2016-10-04","120","불검출","불검출","적합"
"64","전분가공품","에히메현","2016-09-26","10,000","불검출","불검출","적합"
"65","초콜릿","훗카이도","2016-10-04","198","불검출","불검출","적합"
"66","복합조미식품","효고현","2016-08-19","58","불검출","불검출","적합"
"67","캔디류(캐러멜)","나라현","2016-08-12","618","불검출","불검출","적합"
"68","캔디류(젤리)","아이치현","2016-09-26","104","불검출","불검출","적합"
"69","캔디류(사탕)","아이치현","2016-09-30","360","불검출","불검출","적합"
"70","캔디류(캐러멜)","나라현","2016-09-26","906","불검출","불검출","적합"
"71","풀루란","오카야마현","2016-08-02","100","불검출","불검출","적합"
"72","소스류","에히메현","2016-09-21","994","불검출","불검출","적합"
"73","액상차","후쿠이현","2016-06-13","2,208","불검출","불검출","적합"
"74","과자(크래커)","시즈오카현","2016-08-29","170","불검출","불검출","적합"
"75","혼합제제","시가현","2016-09-07","801","불검출","불검출","적합"
"76","소스류","에히메현","2016-09-26","1,800","불검출","불검출","적합"
"77","초콜릿가공품","야마가타현","2016-08-31","279","불검출","불검출","적합"
"78","과자(쿠키)","도쿠시마현","2016-09-27","525","불검출","불검출","적합"
"79","즉석조리식품","나가노현","2016-08-29","1,452","불검출","불검출","적합"
"80","곡류가공품","에히메현","2016-09-21","2,800","불검출","불검출","적합"
"81","초콜릿","훗카이도","2016-10-04","120","불검출","불검출","적합"
