"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","101","","206,003","","",""
"1","캔디류(사탕)","시즈오카현","2016-02-02","634","불검출","불검출","적합"
"2","캔디류(사탕)","아이치현","2016-03-17","82","불검출","불검출","적합"
"3","키토산/키토올리
고당제품","교토부","2016-03-30","31","불검출","불검출","적합"
"4","혼합제제","도쿄도","2016-04-11","45","불검출","불검출","적합"
"5","혼합제제","히로시마현","2016-04-01","45","불검출","불검출","적합"
"6","혼합제제","효고현","2016-04-07","15","불검출","불검출","적합"
"7","혼합제제","효고현","2016-04-15","34","불검출","불검출","적합"
"8","과자(스낵과자)","니가타현","2016-04-08","1,224","불검출","불검출","적합"
"9","전분가공품","효고현","2016-04-09","9,750","불검출","불검출","적합"
"10","과자(쿠키)","도쿠시마현","2016-04-09","525","불검출","불검출","적합"
"11","캔디류(사탕)","야마구치현","2016-03-02","192","불검출","불검출","적합"
"12","캔디류(사탕)","미에현","2016-03-17","634","불검출","불검출","적합"
"13","과자(스낵과자)","니가타현","2016-04-09","102","불검출","불검출","적합"
