"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","103","","186,206","","",""
"1","혼합제제","히로시마현","2016-03-29","40","불검출","불검출","적합"
"2","드레싱","사가현","2016-04-04","5,006","불검출","불검출","적합"
"3","혼합제제","시가현","2016-03-07","2,620","불검출","불검출","적합"
"4","혼합제제","나가노현","2016-04-05","500","불검출","불검출","적합"
"5","과자(쿠키)","효고현","2016-03-09","70","불검출","불검출","적합"
"6","탄산음료","사가현","2016-03-28","7,920","불검출","불검출","적합"
"7","카레","니가타현","2016-02-09","576","불검출","불검출","적합"
"8","카레","니가타현","2016-02-19","144","불검출","불검출","적합"
"9","카레","니가타현","2016-02-19","288","불검출","불검출","적합"
"10","화이트초콜릿","가나가와현","2016-03-23","2,076","불검출","불검출","적합"
"11","장류절임","도치기현","2016-04-08","48","불검출","불검출","적합"
"12","캔디류(캐러멜)","도치기현","2016-03-07","10,132","불검출","불검출","적합"
"13","밀크초콜릿","가나가와현","2016-03-09","2,009","불검출","불검출","적합"
