"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","137건","","650,585","","",""
"1","조미건어포류","야마나시현","2014-08-07","6.3","불검출","불검출","적합"
"2","청주","효고현","2014-08-07","810","불검출","불검출","적합"
"3","혼합제제","오카야마현","2014-08-06","960","불검출","불검출","적합"
"4","과자(비스킷)","야마가타현","2014-08-19","69.84","불검출","불검출","적합"
"5","소스류","후쿠오카현","2014-08-27","1,860","불검출","불검출","적합"
"6","과자(비스킷)","기후현","2014-08-22","108","불검출","불검출","적합"
"7","소스류","아이치현","2014-06-07","70","불검출","불검출","적합"
"8","캔디류(사탕)","아이치현","2014-08-19","157.2","불검출","불검출","적합"
"9","곡류가공품","후쿠오카현","2014-08-28","1,380","불검출","불검출","적합"
"10","캔디류(사탕)","아이치현","2014-08-18","151.2","불검출","불검출","적합"
"11","빵류(그외 빵류)","에히메현","2014-07-31","84","불검출","불검출","적합"
"12","캔디류(사탕)","아이치현","2014-08-19","125.76","불검출","불검출","적합"
"13","파스타류","효고현","2014-08-21","1,814.4","불검출","불검출","적합"
"14","튀김식품","오이타현","2014-08-19","200","불검출","불검출","적합"
"15","과자(스낵과자)","아이치현","2014-08-08","165.5","불검출","불검출","적합"
"16","곡류가공품","오사카부","2014-07-29","300","불검출","불검출","적합"
"17","과자(스낵과자)","아이치현","2014-08-18","82.2","불검출","불검출","적합"
