"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"69","복합조미식품","후쿠오카현","2014-06-20","200","불검출","불검출","적합"
"70","복합조미식품","후쿠오카현","2014-06-10","275","불검출","불검출","적합"
"71","복합조미식품","후쿠오카현","2014-06-10","125","불검출","불검출","적합"
"72","복합조미식품","후쿠오카현","2014-06-20","95.68","불검출","불검출","적합"
"73","캔디류(사탕)","아이치현","2014-06-17","2,880","불검출","불검출","적합"
"74","캔디류(사탕)","아이치현","2014-06-18","1,800","불검출","불검출","적합"
"75","소스류","에히메현","2014-06-12","1,000","불검출","불검출","적합"
"76","캔디류(사탕)","아이치현","2014-06-18","600","불검출","불검출","적합"
"77","캔디류(사탕)","아이치현","2014-06-11","536","불검출","불검출","적합"
"78","캔디류(젤리)","아이치현","2014-06-14","592","불검출","불검출","적합"
"79","캔디류(사탕)","아이치현","2014-06-18","360","불검출","불검출","적합"
"80","캔디류(젤리)","아이치현","2014-06-16","195.84","불검출","불검출","적합"
"81","캔디류(젤리)","아이치현","2014-06-17","205.44","불검출","불검출","적합"
"82","볶은커피","돗토리현","2014-06-11","48","불검출","불검출","적합"
"83","볶은커피","돗토리현","2014-06-12","48","불검출","불검출","적합"
"84","볶은커피","돗토리현","2014-06-11","176","불검출","불검출","적합"
