"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","청주","니가타현","2015-10-19","468","불검출","불검출","적합"
"49","혼합제제","시가현","2015-11-27","30","불검출","불검출","적합"
"50","혼합제제","시가현","2015-11-25","50","불검출","불검출","적합"
"51","혼합제제","시가현","2015-11-25","48","불검출","불검출","적합"
"52","청주","시즈오카현","2015-11-02","2,160","불검출","불검출","적합"
"53","된장","훗카이도","2015-11-08","400","불검출","불검출","적합"
"54","청주","시즈오카현","2015-11-02","216","불검출","불검출","적합"
"55","복합조미식품","훗카이도","2015-11-19","9","불검출","불검출","적합"
"56","건어포류","에히메현","2015-09-30","200","불검출","불검출","적합"
"57","복합조미식품","훗카이도","2015-11-19","9","불검출","불검출","적합"
"58","청주","아이치현","2015-11-02","180","불검출","불검출","적합"
"59","캔디류(사탕)","미에현","2015-10-26","337.92","불검출","불검출","적합"
"60","캔디류(사탕)","미에현","2015-10-26","211.2","불검출","불검출","적합"
"61","혼합제제","가나가와현","2015-11-23","30","불검출","불검출","적합"
"62","혼합제제","효고현","2015-11-16","210","불검출","불검출","적합"
"63","합성착향료","효고현","2015-11-20","30","불검출","불검출","적합"
"64","혼합제제","효고현","2015-11-24","30","불검출","불검출","적합"
"65","혼합제제","효고현","2015-11-20","45","불검출","불검출","적합"
"66","혼합제제","효고현","2015-11-20","30","불검출","불검출","적합"
"67","혼합제제","효고현","2015-11-24","30","불검출","불검출","적합"
"68","캔디류(사탕)","후쿠시마현","2015-10-22","345.2","불검출","불검출","적합"
"69","혼합제제","효고현","2015-11-16","75","불검출","불검출","적합"
"70","혼합제제","효고현","2015-11-18","30","불검출","불검출","적합"
"71","혼합제제","효고현","2015-11-19","15","불검출","불검출","적합"
"72","혼합제제","효고현","2015-11-24","15","불검출","불검출","적합"
"73","혼합제제","효고현","2015-11-20","1,000","불검출","불검출","적합"
"74","탄산칼슘","오카야마현","2015-12-01","16,000","불검출","불검출","적합"
"75","캔디류(사탕)","오사카부","2015-11-05","51.2","불검출","불검출","적합"
"76","혼합음료","구마모토현","2015-10-16","48,000","불검출","불검출","적합"
