"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","110","","555,986","","",""
"1","탄산음료","사가현","2016-08-29","720","불검출","불검출","적합"
"2","소스류","히로시마현","2016-08-03","18","불검출","불검출","적합"
"3","청주","나라현","2016-09-12","2,160","불검출","불검출","적합"
"4","카레","나라현","2016-09-08","500","불검출","불검출","적합"
"5","액상커피","효고현","2016-09-09","5,550","불검출","불검출","적합"
"6","액상차","시가현","2016-08-20","24,000","불검출","불검출","적합"
"7","볶은커피","시즈오카현","2016-09-21","7,026","불검출","불검출","적합"
"8","어묵","효고현","2016-09-27","6,154","불검출","불검출","적합"
"9","옥테닐호박산나트
륨전분","효고현","2016-09-24","1,000","불검출","불검출","적합"
"10","카레","나라현","2016-08-04","1,000","불검출","불검출","적합"
"11","혼합제제","사이타마현","2016-09-26","300","불검출","불검출","적합"
"12","빵류(케이크)","나가노현","2016-09-26","168","불검출","불검출","적합"
