"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","10건","-","-","12,437","-","-","-"
"1","냉장돔(황돔)","나가사키현","2014-4-3","416","불검출","불검출","적합"
"2","냉장명태","홋카이도","2014-4-3","4,000","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2014-4-3","699","불검출","불검출","적합"
"4","냉장준치","야마구치현","2014-4-3","776","불검출","불검출","적합"
"5","냉장홍어","야마구치현","2014-4-3","110","불검출","불검출","적합"
"6","냉장민어(수조기)","야마구치현","2014-4-3","138","불검출","불검출","적합"
"7","냉장명태","홋카이도","2014-4-3","3,500","불검출","불검출","적합"
"8","활돔(돌돔)","고치현","2014-4-3","842","불검출","불검출","적합"
"9","활장어(먹장어)","나가사키현","2014-4-3","110","불검출","불검출","적합"
"10","활장어(먹장어)","야마구치현","2014-4-3","1,846","불검출","불검출","적합"
