"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","곡류가공품","효고현","2015-10-29","120","불검출","불검출","적합"
"15","소스류","오사카부","2015-11-10","1,080","불검출","불검출","적합"
"16","향신료조제품(고추
냉이가공품)","아이치현","2015-11-03","520","불검출","불검출","적합"
"17","기타장류","효고현","2015-11-09","1,080","불검출","불검출","적합"
"18","드레싱","사가현","2015-10-08","9,000","불검출","불검출","적합"
"19","드레싱","오사카부","2015-10-14","270","불검출","불검출","적합"
"20","드레싱","사가현","2015-09-01","720","불검출","불검출","적합"
"21","식물성크림","구마모토현","2015-11-04","38.4","불검출","불검출","적합"
"22","효모추출물제품","오이타현","2015-05-23","80","불검출","불검출","적합"
"23","즉석조리식품","훗카이도","2015-11-04","71.28","불검출","불검출","적합"
"24","즉석조리식품","훗카이도","2015-11-04","71.28","불검출","불검출","적합"
"25","소스류","이바라키현","2015-10-14","60","불검출","불검출","적합"
"26","혼합장","나가노현","2015-10-28","60","불검출","불검출","적합"
"27","즉석조리식품","훗카이도","2015-11-04","71.28","불검출","불검출","적합"
"28","소스류","사이타마현","2015-10-09","75","불검출","불검출","적합"
"29","오메가-3지방산함
유유지(원료성)","이바라키현","2015-09-04","540","불검출","불검출","적합"
"30","소스류","교토부","2015-11-10","296","불검출","불검출","적합"
"31","즉석조리식품","가나가와현","2015-11-05","11,541.3","불검출","불검출","적합"
"32","가공두부","후쿠오카현","2015-11-04","12,060","불검출","불검출","적합"
"33","혼합장","아이치현","2015-11-11","400","불검출","불검출","적합"
"34","조미된장","아이치현","2015-10-16","7,000","불검출","불검출","적합"
"35","청주","미에현","2015-11-01","43.2","불검출","불검출","적합"
"36","청주","효고현","2015-11-11","3,600","불검출","불검출","적합"
"37","청주","미에현","2015-11-01","259.2","불검출","불검출","적합"
"38","청주","효고현","2015-11-11","1,440","불검출","불검출","적합"
"39","청주","야마가타현","2015-10-29","86.4","불검출","불검출","적합"
"40","청주","효고현","2015-11-12","2,700","불검출","불검출","적합"
"41","청주","효고현","2015-10-23","610","불검출","불검출","적합"
"42","청주","효고현","2015-10-23","1,220","불검출","불검출","적합"
"43","카레","나가노현","2015-11-11","2,079","불검출","불검출","적합"
"44","청주","효고현","2015-11-12","2,700","불검출","불검출","적합"
"45","청주","효고현","2015-11-04","288","불검출","불검출","적합"
"46","혼합제제","시가현","2015-11-17","50","불검출","불검출","적합"
"47","카레","나가노현","2015-11-12","2,079","불검출","불검출","적합"
