"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","131","","526,973","","",""
"1","볶은커피","지바현","2015-10-20","19.2","불검출","불검출","적합"
"2","볶은커피","지바현","2015-08-06","12","불검출","불검출","적합"
"3","볶은커피","지바현","2015-10-09","10","불검출","불검출","적합"
"4","볶은커피","아이치현","2015-10-12","5.76","불검출","불검출","적합"
"5","양조간장","이바라키현","2015-11-05","30","불검출","불검출","적합"
"6","혼합간장","이바라키현","2015-11-04","144","불검출","불검출","적합"
"7","청주","도쿠시마현","2015-10-21","43.2","불검출","불검출","적합"
"8","청주","돗토리현","2015-11-19","187.2","불검출","불검출","적합"
"9","혼합제제","사이타마현","2015-11-11","198","불검출","불검출","적합"
"10","건어포류","오사카부","2015-11-11","602","불검출","불검출","적합"
"11","과자(비스킷)","아이치현","2015-11-18","930","불검출","불검출","적합"
"12","과자(크래커)","아이치현","2015-11-18","990","불검출","불검출","적합"
"13","당류가공품","오사카부","2015-11-09","59.4","불검출","불검출","적합"
