"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"78","초콜릿가공품","아이치현","2017-12-13","97","불검출","불검출","적합"
"79","빵류(케이크)","나가노현","2017-12-23","385","불검출","불검출","적합"
"80","과자(스낵과자)","야마가타현","2017-12-11","108","불검출","불검출","적합"
"81","유탕면류","나라현","2017-11-07","360","불검출","불검출","적합"
"82","과자(스낵과자)","나가노현","2017-12-23","646","불검출","불검출","적합"
"83","과자(스낵과자)","나가노현","2017-12-23","220","불검출","불검출","적합"
"84","소스","시즈오카현","2017-08-04","480","불검출","불검출","적합"
"85","즉석조리식품","사가현","2017-09-07","29","불검출","불검출","적합"
"86","말티톨시럽","시즈오카현","2017-12-08","3,400","불검출","불검출","적합"
"87","청주","아이치현","2017-12-07","220","불검출","불검출","적합"
"88","맥주","후쿠오카현","2017-11-23","557,174","불검출","불검출","적합"
"89","조미건어포류","오사카부","2017-12-23","40","불검출","불검출","적합"
