"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활돔(참돔)","에히메현","2019-06-14","9,614","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2019-06-14","13,090","불검출","불검출","적합"
"3","냉동홍어","홋카이도","2019-06-14","23,200","불검출","불검출","적합"
"4","활가리비","홋카이도","2019-06-14","7,170","불검출","불검출","적합"
"5","활바리(자바리)","에히메현","2019-06-14","1,514","불검출","불검출","적합"
"6","활돔(참돔)","에히메현","2019-06-14","3,936","불검출","불검출","적합"
"7","활가리비","홋카이도","2019-06-14","6,898","불검출","불검출","적합"
"8","냉장다랑어(참다랑어)","나가사키현","2019-06-14","54","불검출","불검출","적합"
"9","활가리비","홋카이도","2019-06-14","7,306","불검출","불검출","적합"
"10","냉장갈치","오이타현","2019-06-14","330","불검출","불검출","적합"
"11","활가리비","홋카이도","2019-06-14","6,971","불검출","불검출","적합"
"합계","","-","-","80,083","-","-","-"
