"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","169","","815,736","","",""
"1","과자(비스킷)","아이치현","2015-12-19","198","불검출","불검출","적합"
"2","볶은커피","효고현","2016-01-26","1,194","불검출","불검출","적합"
"3","청주","미야기현","2016-01-25","129.6","불검출","불검출","적합"
"4","식초절임(매실절임)","와카야마현","2016-02-03","192","불검출","불검출","적합"
"5","기타가공품","미야기현","2016-01-27","400","불검출","불검출","적합"
"6","혼합제제","구마모토현","2015-07-03","200","불검출","불검출","적합"
"7","혼합제제","사이타마현","2016-02-10","45","불검출","불검출","적합"
"8","염화마그네슘","오카야마현","2016-01-25","12,000","불검출","불검출","적합"
"9","염화마그네슘","오카야마현","2016-02-06","17,000","불검출","불검출","적합"
"10","캔디류(사탕)","도야마현","2015-11-02","70","불검출","불검출","적합"
"11","프로테아제(세균성)","효고현","2016-01-22","151","불검출","불검출","적합"
"12","캔디류(사탕)","도야마현","2016-01-02","70","불검출","불검출","적합"
"13","캔디류(사탕)","도야마현","2015-12-02","70","불검출","불검출","적합"
