"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2018-09-28","6,974","적합","적합","적합"
"2","활우렁쉥이","홋카이도","2018-09-28","7,936","적합","적합","적합"
"3","활가리비","홋카이도","2018-09-28","7,000","적합","적합","적합"
"4","활가리비","홋카이도","2018-09-28","7,396","적합","적합","적합"
"5","냉장홍어","홋카이도","2018-09-28","600","적합","적합","적합"
"6","냉장홍어","홋카이도","2018-09-28","5,878","적합","적합","적합"
"7","활돔(참돔)","에히메현","2018-09-28","3,474","적합","적합","적합"
"8","활우렁쉥이","홋카이도","2018-09-28","8,350","적합","적합","적합"
"9","활가리비","홋카이도","2018-09-28","7,508","적합","적합","적합"
"10","냉동새치(황새치,F,횟감)","대서양","2018-09-28","414","적합","적합","적합"
"11","활방어","에히메현","2018-09-28","1,985","적합","적합","적합"
"12","활돔(참돔)","에히메현","2018-09-28","10,048","적합","적합","적합"
"13","냉장홍어","홋카이도","2018-09-28","1,166","적합","적합","적합"
"14","활우렁쉥이","홋카이도","2018-09-28","8,896","적합","적합","적합"
"15","활가리비","홋카이도","2018-09-28","7,558","적합","적합","적합"
"16","활가리비","홋카이도","2018-09-28","7,422","적합","적합","적합"
"17","활장어(먹장어)","나가사키현","2018-09-28","1,699","적합","적합","적합"
"18","냉장홍어","홋카이도","2018-09-28","3,727","적합","적합","적합"
"19","활돔(참돔)","에히메현","2018-09-28","16,645","적합","적합","적합"
"20","냉동가리비(외투막)","홋카이도","2018-09-28","20,250","적합","적합","적합"
